artists,id,name,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,analysis_url,duration_ms,time_signature
Malta,0Dzv8joUKsXRHFMNWhUZts,You Are Summer,11,spotify:track:0Dzv8joUKsXRHFMNWhUZts,0.425,0.487,7,-7.694,1,0.0285,0.455,0.0,0.167,0.268,77.232,audio_features,https://api.spotify.com/v1/audio-analysis/0Dzv8joUKsXRHFMNWhUZts,183427,4
Family Four,7k2hvWTTXotDZuGc6U0vUp,Härliga sommardag,32,spotify:track:7k2hvWTTXotDZuGc6U0vUp,0.471,0.612,10,-7.537,1,0.0386,0.416,0.0,0.124,0.352,89.185,audio_features,https://api.spotify.com/v1/audio-analysis/7k2hvWTTXotDZuGc6U0vUp,163533,4
Family Four,5UG4ChEd4lIRHEJc30Dmls,Vita vidder,11,spotify:track:5UG4ChEd4lIRHEJc30Dmls,0.359,0.514,7,-8.332,1,0.0317,0.0877,0.0,0.0936,0.35,116.244,audio_features,https://api.spotify.com/v1/audio-analysis/5UG4ChEd4lIRHEJc30Dmls,191240,4
Tommy Körberg,63bYinfFl9iLovydeYTjxk,Judy min vän,29,spotify:track:63bYinfFl9iLovydeYTjxk,0.281,0.531,8,-10.143,1,0.0427,0.735,0.0,0.187,0.666,171.924,audio_features,https://api.spotify.com/v1/audio-analysis/63bYinfFl9iLovydeYTjxk,143600,4
Claes-Göran Hederström,63jf2xCWGFcq8KyQ5sme3T,"Det börjar verka kärlek, banne mig",34,spotify:track:63jf2xCWGFcq8KyQ5sme3T,0.491,0.922,8,-4.219,1,0.065,0.0178,0.0,0.241,0.794,178.012,audio_features,https://api.spotify.com/v1/audio-analysis/63jf2xCWGFcq8KyQ5sme3T,171133,4
Lill Lindfors,00fmRtagkwJxRCaD9UV597,"Nygammal vals - Live At Berns, Stockholm, Sweden / 1970",32,spotify:track:00fmRtagkwJxRCaD9UV597,0.53,0.429,0,-10.172,0,0.186,0.554,0.0,0.956,0.528,88.36,audio_features,https://api.spotify.com/v1/audio-analysis/00fmRtagkwJxRCaD9UV597,120133,4
Ingvar Wixell,3B1QZcT1mnQQKknSTSjt8e,Annorstädes vals,25,spotify:track:3B1QZcT1mnQQKknSTSjt8e,0.286,0.384,4,-8.968,0,0.0399,0.954,0.0188,0.308,0.228,130.362,audio_features,https://api.spotify.com/v1/audio-analysis/3B1QZcT1mnQQKknSTSjt8e,169960,5
Monica Zetterlund,6JMYPe7gMLB6rdPWf9614s,En gång i Stockholm,20,spotify:track:6JMYPe7gMLB6rdPWf9614s,0.355,0.121,7,-17.396,1,0.0347,0.869,1e-05,0.104,0.24,115.67,audio_features,https://api.spotify.com/v1/audio-analysis/6JMYPe7gMLB6rdPWf9614s,182760,3
Inger Berggren,2xhpUacxXLIyicj2hzUlIO,Sol och vår,0,spotify:track:2xhpUacxXLIyicj2hzUlIO,0.63,0.685,11,-5.097,1,0.047,0.61,2.05e-06,0.0903,0.892,106.279,audio_features,https://api.spotify.com/v1/audio-analysis/2xhpUacxXLIyicj2hzUlIO,187520,4
Lill-Babs,4IEXyMRm99vnt0T2xuTxXi,"April, april",9,spotify:track:4IEXyMRm99vnt0T2xuTxXi,0.572,0.403,10,-11.478,1,0.0408,0.637,0.0,0.0932,0.586,123.023,audio_features,https://api.spotify.com/v1/audio-analysis/4IEXyMRm99vnt0T2xuTxXi,151360,4
Siw Malmkvist,33VllQeUfMa4ux9LdiGFR6,Alla Andra Får Varann,7,spotify:track:33VllQeUfMa4ux9LdiGFR6,0.582,0.207,7,-9.621,1,0.139,0.932,8.47e-06,0.58,0.771,145.838,audio_features,https://api.spotify.com/v1/audio-analysis/33VllQeUfMa4ux9LdiGFR6,148376,3
